gender,age,class,embarked,country,fare,sibsp,parch,pred_age8,pred_fare72,pred_class1,pred_fareclass
male,22,victualling crew,Belfast,England,0,0,0,0.318,0.196,0.332,0.106
male,59,engineering crew,Southampton,England,0,0,0,0.33,0.282,0.122,0.082
male,38,restaurant staff,Southampton,France,0,0,0,0.33,0.366,0.264,0.066
male,27,engineering crew,Southampton,Wales,0,0,0,0.33,0.292,0.292,0.176
male,35,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.334,0.126
male,29,restaurant staff,Southampton,England,0,0,0,0.33,0.282,0.26,0.114
male,28,restaurant staff,Southampton,England,0,0,0,0.33,0.256,0.282,0.154
male,55,victualling crew,Belfast,England,0,0,0,0.318,0.256,0.176,0.08
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
female,24,victualling crew,Southampton,England,0,0,0,0.73,0.63,0.916,0.976
male,23,deck crew,Belfast,England,0,0,0,0.784,0.416,0.338,0.112
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,41,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.304,0.056
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,32,deck crew,Southampton,England,0,0,0,0.728,0.55,0.304,0.152
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,24,restaurant staff,Southampton,England,0,0,0,0.33,0.26,0.276,0.172
male,32,victualling crew,Belfast,England,0,0,0,0.318,0.356,0.358,0.136
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
male,44,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.302,0.032
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,23,engineering crew,Belfast,Scotland,0,0,0,0.304,0.196,0.338,0.112
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,43,engineering crew,Belfast,England,0,0,0,0.304,0.264,0.33,0.062
male,37,engineering crew,Southampton,England,0,0,0,0.33,0.388,0.266,0.044
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,44,engineering crew,Belfast,England,0,0,0,0.304,0.262,0.32,0.06
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,26,engineering crew,Southampton,Scotland,0,0,0,0.33,0.304,0.294,0.174
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,34,victualling crew,Southampton,Ireland,0,0,0,0.358,0.422,0.304,0.132
male,35,victualling crew,Southampton,England,0,0,0,0.358,0.416,0.312,0.136
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,28,victualling crew,Southampton,Ireland,0,0,0,0.358,0.304,0.282,0.154
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,42,deck crew,Southampton,England,0,0,0,0.728,0.426,0.286,0.032
male,48,victualling crew,Southampton,England,0,0,0,0.358,0.37,0.276,0.17
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,43,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.3,0.03
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,49,victualling crew,Southampton,England,0,0,0,0.358,0.384,0.278,0.214
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,43,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.3,0.03
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,41,engineering crew,Southampton,England,0,0,0,0.33,0.328,0.274,0.028
male,46,victualling crew,Belfast,England,0,0,0,0.318,0.268,0.3,0.06
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,55,victualling crew,Belfast,England,0,0,0,0.318,0.256,0.176,0.08
female,40,victualling crew,Southampton,England,0,0,0,0.73,0.654,0.96,0.966
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
female,50,victualling crew,Southampton,England,0,0,0,0.73,0.632,0.938,0.95
male,18,engineering crew,Southampton,England,0,0,0,0.33,0.222,0.256,0.118
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,41,deck crew,Southampton,England,0,0,0,0.728,0.428,0.274,0.028
male,35,victualling crew,Southampton,England,0,0,0,0.358,0.416,0.312,0.136
male,25,victualling crew,Belfast,United States,0,0,0,0.318,0.248,0.32,0.14
male,26,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.33,0.144
male,27,victualling crew,Southampton,England,0,0,0,0.358,0.298,0.292,0.176
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,47,engineering crew,Southampton,England,0,0,0,0.33,0.326,0.302,0.08
male,38,deck crew,Belfast,England,0,0,0,0.784,0.462,0.3,0.076
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,41,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.304,0.056
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,29,deck crew,Belfast,Wales,0,0,0,0.784,0.43,0.308,0.1
male,25,deck crew,Southampton,England,0,0,0,0.728,0.462,0.294,0.174
male,31,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.32,0.108
male,45,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.3,0.04
male,26,deck crew,Southampton,Ireland,0,0,0,0.728,0.458,0.294,0.174
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,32,engineering crew,Belfast,Scotland,0,0,0,0.304,0.334,0.358,0.136
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,40,victualling crew,Southampton,England,0,0,0,0.358,0.36,0.28,0.036
male,50,victualling crew,Southampton,United States,0,0,0,0.358,0.366,0.27,0.188
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,27,victualling crew,Southampton,Scotland,0,0,0,0.358,0.298,0.292,0.176
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
female,28,victualling crew,Southampton,England,0,0,0,0.73,0.646,0.934,0.972
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
female,20,restaurant staff,Southampton,England,0,0,0,0.774,0.614,0.888,0.974
female,39,victualling crew,Southampton,Channel Islands,0,0,0,0.73,0.664,0.956,0.962
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,30,deck crew,Southampton,England,0,0,0,0.728,0.434,0.24,0.106
male,29,deck crew,Southampton,Wales,0,0,0,0.728,0.442,0.26,0.114
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,25,restaurant staff,Southampton,England,0,0,0,0.33,0.262,0.294,0.174
male,30,deck crew,Belfast,England,0,0,0,0.784,0.42,0.304,0.09
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,59,engineering crew,Southampton,England,0,0,0,0.33,0.282,0.122,0.082
male,31,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.32,0.108
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,53,victualling crew,Belfast,England,0,0,0,0.318,0.284,0.256,0.15
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,23,engineering crew,Southampton,X,0,0,0,0.33,0.244,0.278,0.122
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,47,deck crew,Southampton,Ireland,0,0,0,0.728,0.444,0.302,0.08
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,36,victualling crew,Belfast,Scotland,0,0,0,0.318,0.314,0.312,0.078
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,34,engineering crew,Southampton,England,0,0,0,0.33,0.412,0.304,0.132
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,36,deck crew,Southampton,Ireland,0,0,0,0.728,0.48,0.296,0.068
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,38,engineering crew,Southampton,England,0,0,0,0.33,0.408,0.264,0.066
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,30,victualling crew,Belfast,England,0,0,0,0.318,0.266,0.304,0.09
female,40,victualling crew,Southampton,England,0,0,0,0.73,0.654,0.96,0.966
male,23,victualling crew,Belfast,England,0,0,0,0.318,0.208,0.338,0.112
male,21,victualling crew,Belfast,England,0,0,0,0.318,0.19,0.332,0.116
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,44,victualling crew,Belfast,England,0,0,0,0.318,0.27,0.32,0.06
male,26,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.236,0.33,0.144
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,22,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.188,0.332,0.106
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,27,engineering crew,Belfast,Ireland,0,0,0,0.304,0.22,0.326,0.14
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,26,engineering crew,Belfast,Scotland,0,0,0,0.304,0.236,0.33,0.144
male,32,engineering crew,Belfast,Northern Ireland,0,0,0,0.304,0.334,0.358,0.136
male,51,victualling crew,Southampton,England,0,0,0,0.358,0.37,0.3,0.208
male,46,engineering crew,Southampton,England,0,0,0,0.33,0.314,0.286,0.03
male,53,victualling crew,Belfast,Lebanon,0,0,0,0.318,0.284,0.256,0.15
male,19,engineering crew,Southampton,England,0,0,0,0.33,0.224,0.26,0.118
male,20,restaurant staff,Southampton,Spain,0,0,0,0.33,0.18,0.27,0.112
male,23,restaurant staff,Southampton,England,0,0,0,0.33,0.196,0.278,0.122
male,24,deck crew,Belfast,England,0,0,0,0.784,0.44,0.318,0.126
male,39,victualling crew,Southampton,England,0,0,0,0.358,0.372,0.266,0.036
male,32,deck crew,Southampton,England,0,0,0,0.728,0.55,0.304,0.152
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,44,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.302,0.032
male,42,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.286,0.032
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,28,victualling crew,Belfast,England,0,0,0,0.318,0.238,0.326,0.126
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,24,engineering crew,Belfast,Scotland,0,0,0,0.304,0.236,0.318,0.126
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,20,victualling crew,Southampton,Scotland,0,0,0,0.358,0.226,0.27,0.112
male,39,deck crew,Belfast,Scotland,0,0,0,0.784,0.428,0.284,0.06
male,42,restaurant staff,Southampton,Italy,0,0,0,0.33,0.288,0.286,0.032
male,26,victualling crew,Southampton,England,0,0,0,0.358,0.312,0.294,0.174
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,39,victualling crew,Southampton,England,0,0,0,0.358,0.372,0.266,0.036
male,48,deck crew,Belfast,Australia,0,0,0,0.784,0.418,0.246,0.134
male,46,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.286,0.03
male,35,victualling crew,Southampton,England,0,0,0,0.358,0.416,0.312,0.136
male,30,engineering crew,Southampton,Scotland,0,0,0,0.33,0.32,0.24,0.106
male,42,engineering crew,Southampton,England,0,0,0,0.33,0.322,0.286,0.032
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,44,victualling crew,Belfast,England,0,0,0,0.318,0.27,0.32,0.06
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,27,victualling crew,Southampton,England,0,0,0,0.358,0.298,0.292,0.176
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,27,deck crew,Belfast,Channel Islands,0,0,0,0.784,0.444,0.326,0.14
male,63,deck crew,Belfast,England,0,0,0,0.784,0.27,0.176,0.062
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,39,victualling crew,Southampton,Scotland,0,0,0,0.358,0.372,0.266,0.036
male,32,victualling crew,Belfast,England,0,0,0,0.318,0.356,0.358,0.136
male,27,deck crew,Southampton,England,0,0,0,0.728,0.462,0.292,0.176
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,43,victualling crew,Southampton,Wales,0,0,0,0.358,0.33,0.3,0.03
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,19,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.26,0.118
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,45,engineering crew,Belfast,England,0,0,0,0.304,0.264,0.316,0.068
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,27,engineering crew,Belfast,England,0,0,0,0.304,0.22,0.326,0.14
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,45,deck crew,Southampton,England,0,0,0,0.728,0.428,0.3,0.04
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,21,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.278,0.11
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,49,victualling crew,Belfast,England,0,0,0,0.318,0.312,0.25,0.16
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,17,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.262,0.148
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,37,deck crew,Belfast,England,0,0,0,0.784,0.45,0.304,0.068
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,48,victualling crew,Southampton,England,0,0,0,0.358,0.37,0.276,0.17
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,19,engineering crew,Southampton,England,0,0,0,0.33,0.224,0.26,0.118
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,26,deck crew,Southampton,England,0,0,0,0.728,0.458,0.294,0.174
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,30,victualling crew,Southampton,Germany,0,0,0,0.358,0.332,0.24,0.106
male,23,victualling crew,Belfast,England,0,0,0,0.318,0.208,0.338,0.112
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,25,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.32,0.14
male,35,restaurant staff,Southampton,England,0,0,0,0.33,0.37,0.312,0.136
male,17,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.262,0.148
male,33,restaurant staff,Southampton,England,0,0,0,0.33,0.366,0.292,0.13
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,34,deck crew,Belfast,England,0,0,0,0.784,0.49,0.334,0.126
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,28,restaurant staff,Southampton,England,0,0,0,0.33,0.256,0.282,0.154
male,33,deck crew,Southampton,Channel Islands,0,0,0,0.728,0.532,0.292,0.13
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,17,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.262,0.148
female,36,victualling crew,Southampton,England,0,0,0,0.73,0.666,0.92,0.956
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,46,victualling crew,Belfast,England,0,0,0,0.318,0.268,0.3,0.06
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,44,victualling crew,Belfast,England,0,0,0,0.318,0.27,0.32,0.06
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,29,engineering crew,Southampton,England,0,0,0,0.33,0.318,0.26,0.114
male,50,victualling crew,Belfast,England,0,0,0,0.318,0.292,0.246,0.146
male,38,victualling crew,Belfast,Channel Islands,0,0,0,0.318,0.324,0.3,0.076
male,21,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.278,0.11
male,32,victualling crew,Belfast,England,0,0,0,0.318,0.356,0.358,0.136
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,55,victualling crew,Southampton,England,0,0,0,0.358,0.302,0.174,0.078
male,34,engineering crew,Southampton,England,0,0,0,0.33,0.412,0.304,0.132
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,31,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.32,0.108
male,22,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.278,0.11
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
male,22,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.278,0.11
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,37,victualling crew,Belfast,England,0,0,0,0.318,0.308,0.304,0.068
male,40,victualling crew,Belfast,Wales,0,0,0,0.318,0.29,0.29,0.058
male,35,engineering crew,Southampton,England,0,0,0,0.33,0.406,0.312,0.136
female,41,victualling crew,Southampton,England,0,0,0,0.73,0.648,0.962,0.958
male,30,victualling crew,Southampton,England,0,0,0,0.358,0.332,0.24,0.106
female,41,victualling crew,Southampton,England,0,0,0,0.73,0.648,0.962,0.958
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,27,victualling crew,Southampton,Ireland,0,0,0,0.358,0.298,0.292,0.176
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,23,restaurant staff,Southampton,England,0,0,0,0.33,0.196,0.278,0.122
male,26,engineering crew,Belfast,England,0,0,0,0.304,0.236,0.33,0.144
male,49,restaurant staff,Southampton,England,0,0,0,0.33,0.328,0.278,0.214
male,31,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.32,0.108
male,32,deck crew,Belfast,England,0,0,0,0.784,0.504,0.358,0.136
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,58,victualling crew,Belfast,England,0,0,0,0.318,0.272,0.172,0.088
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,28,victualling crew,Southampton,Channel Islands,0,0,0,0.358,0.304,0.282,0.154
male,33,victualling crew,Southampton,Canada,0,0,0,0.358,0.428,0.292,0.13
male,24,restaurant staff,Southampton,Italy,0,0,0,0.33,0.26,0.276,0.172
male,25,restaurant staff,Southampton,England,0,0,0,0.33,0.262,0.294,0.174
male,47,victualling crew,Southampton,Wales,0,0,0,0.358,0.344,0.302,0.08
male,30,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.24,0.106
male,24,restaurant staff,Southampton,England,0,0,0,0.33,0.26,0.276,0.172
male,26,victualling crew,Southampton,England,0,0,0,0.358,0.312,0.294,0.174
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,31,deck crew,Southampton,England,0,0,0,0.728,0.464,0.246,0.124
male,33,deck crew,Southampton,England,0,0,0,0.728,0.532,0.292,0.13
male,42,restaurant staff,Southampton,Italy,0,0,0,0.33,0.288,0.286,0.032
male,41,engineering crew,Southampton,Northern Ireland,0,0,0,0.33,0.328,0.274,0.028
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,55,victualling crew,Southampton,England,0,0,0,0.358,0.302,0.174,0.078
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,24,restaurant staff,Southampton,England,0,0,0,0.33,0.26,0.276,0.172
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,42,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.286,0.032
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,19,engineering crew,Southampton,England,0,0,0,0.33,0.224,0.26,0.118
male,29,victualling crew,Belfast,England,0,0,0,0.318,0.26,0.308,0.1
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,37,deck crew,Southampton,Northern Ireland,0,0,0,0.728,0.46,0.266,0.044
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,41,victualling crew,Belfast,England,0,0,0,0.318,0.274,0.304,0.056
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
female,28,victualling crew,Southampton,Northern Ireland,0,0,0,0.73,0.646,0.934,0.972
male,31,engineering crew,Belfast,England,0,0,0,0.304,0.296,0.32,0.108
female,30,victualling crew,Southampton,England,0,0,0,0.73,0.644,0.93,0.976
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
male,29,victualling crew,Belfast,Scotland,0,0,0,0.318,0.26,0.308,0.1
male,62,deck crew,Southampton,England,0,0,0,0.728,0.318,0.168,0.078
male,22,engineering crew,Southampton,England,0,0,0,0.33,0.228,0.278,0.11
female,45,victualling crew,Southampton,England,0,0,0,0.73,0.634,0.964,0.956
male,40,victualling crew,Southampton,England,0,0,0,0.358,0.36,0.28,0.036
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,20,victualling crew,Belfast,England,0,0,0,0.318,0.188,0.322,0.118
male,39,engineering crew,Belfast,Scotland,0,0,0,0.304,0.29,0.284,0.06
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,35,victualling crew,Southampton,X,0,0,0,0.358,0.416,0.312,0.136
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
