gender,age,class,embarked,country,fare,sibsp,parch,pred0,age_2,pred1,class_2,pred2,fare_2,pred3,gender_2,pred4,embarked_2,pred5,sibsp_2,pred6,parch_2,pred7
male,30,3rd,Cherbourg,Croatia (Modern),7.1711,0,0,0.044,8,0.422,1st,0.634,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Southampton,Sweden,7.1511,0,0,0.142,8,0.586,1st,0.516,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Southampton,X,7.01,0,0,0.012,8,0.506,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,46,2nd,Southampton,Wales,15,0,0,0.002,8,0.492,1st,0.516,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,2nd,Southampton,England,31.1,2,0,0.032,8,0.418,1st,0.524,72,0.488,male,0.488,Southampton,0.488,0,0.422,0,0.422
male,21,2nd,Southampton,England,31.1,2,0,0.026,8,0.418,1st,0.524,72,0.488,male,0.488,Southampton,0.488,0,0.422,0,0.422
male,32,2nd,Southampton,England,10.1,0,0,0.004,8,0.518,1st,0.538,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,3rd,Southampton,Denmark,7.1701,0,0,0,8,0.556,1st,0.512,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,48,3rd,Southampton,Denmark,7.0101,0,0,0,8,0.51,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,3rd,Southampton,Denmark,7.1701,1,0,0.034,8,0.5,1st,0.532,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,26,3rd,Queenstown,Ireland,7.15,0,0,0.83,8,0.776,1st,0.864,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
female,23,2nd,Cherbourg,United States,13.151,0,0,0.936,8,0.942,1st,0.896,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,29,3rd,Southampton,Norway,8.0203,0,0,0.086,8,0.58,1st,0.524,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,3rd,Southampton,Finland,6.0911,0,0,0.038,8,0.498,1st,0.47,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,3rd,Southampton,Sweden,7.1511,0,0,0.086,8,0.586,1st,0.516,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,3rd,Southampton,Sweden,8.1301,0,0,0.024,8,0.574,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,3rd,Southampton,United States,7.1506,0,0,0.038,8,0.54,1st,0.5,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,3rd,Southampton,United States,7.1701,0,0,0.014,8,0.556,1st,0.512,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,3rd,Southampton,Sweden,7.1506,0,0,0.026,8,0.54,1st,0.5,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,4,3rd,Southampton,X,11.0208,1,1,0.742,8,0.572,1st,0.664,72,0.662,male,0.662,Southampton,0.662,0,0.58,0,0.422
female,1,3rd,Southampton,X,11.0208,1,1,0.546,8,0.482,1st,0.692,72,0.896,male,0.662,Southampton,0.662,0,0.58,0,0.422
male,49,3rd,Southampton,United States,13,0,0,0.016,8,0.544,1st,0.528,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,3rd,Southampton,United States,7.1506,0,0,0.044,8,0.54,1st,0.5,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,26,3rd,Southampton,X,11.0208,0,2,0.616,8,0.602,1st,0.83,72,0.9,male,0.726,Southampton,0.726,0,0.726,0,0.422
male,19,3rd,Southampton,United States,13,0,0,0.028,8,0.544,1st,0.528,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,8,3rd,Southampton,England,23.09,1,2,0.206,8,0.206,1st,0.646,72,0.752,male,0.752,Southampton,0.752,0,0.726,0,0.422
female,7,3rd,Southampton,England,23.09,1,2,0.164,8,0.16,1st,0.794,72,0.828,male,0.752,Southampton,0.752,0,0.726,0,0.422
male,35,3rd,Southampton,Scotland,23.09,1,2,0.008,8,0.206,1st,0.646,72,0.752,male,0.752,Southampton,0.752,0,0.726,0,0.422
female,36,3rd,Southampton,Scotland,23.09,1,2,0.216,8,0.16,1st,0.794,72,0.828,male,0.752,Southampton,0.752,0,0.726,0,0.422
male,46,1st,Southampton,United States,26,0,0,0.2,8,0.486,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,3rd,Southampton,Bulgaria,7.1711,0,0,0,8,0.556,1st,0.518,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,3rd,Southampton,Sweden,7.1701,0,0,0.036,8,0.556,1st,0.512,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,3rd,Southampton,Sweden,7.1701,0,0,0.006,8,0.556,1st,0.512,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,39,3rd,Cherbourg,Lebanon,7.0407,0,2,0.118,8,0.532,1st,0.64,72,0.852,male,0.852,Southampton,0.726,0,0.726,0,0.422
male,50,1st,Southampton,England,26,0,0,0.184,8,0.486,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,20,3rd,Southampton,Finland,9.161,1,0,0.204,8,0.434,1st,0.714,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,21,3rd,Southampton,Finland,9.161,1,0,0.204,8,0.434,1st,0.714,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,32,3rd,Southampton,Finland,7.1806,0,0,0.052,8,0.584,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,3rd,Southampton,Finland,7.0206,0,0,0,8,0.51,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Southampton,Norway,8.0808,0,0,0,8,0.576,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,2nd,Southampton,Russia,26,1,0,0.032,8,0.472,1st,0.52,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,24,2nd,Southampton,Russia,26,1,0,0.898,8,0.936,1st,0.892,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,30,3rd,Southampton,Hungary,7.1711,0,0,0.006,8,0.556,1st,0.518,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Southampton,Sweden,7.1511,0,0,0.142,8,0.586,1st,0.516,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,3rd,Southampton,Sweden,7.1701,0,0,0.032,8,0.556,1st,0.512,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,3rd,Southampton,Sweden,7.1005,0,0,0.006,8,0.52,1st,0.496,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,22,2nd,Southampton,United States,21,0,0,0.676,8,0.816,1st,0.858,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,5,3rd,Cherbourg,Slovenia,13.0804,0,1,0.874,8,0.804,1st,0.89,72,0.962,male,0.784,Southampton,0.58,0,0.58,0,0.422
male,39,3rd,Cherbourg,United States,13.0804,0,1,0.54,8,0.764,1st,0.756,72,0.784,male,0.784,Southampton,0.58,0,0.58,0,0.422
male,19,3rd,Cherbourg,Greece,7.0407,0,0,0.008,8,0.382,1st,0.604,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
female,46,2nd,Queenstown,Ireland,12.07,0,0,0.928,8,0.934,1st,0.892,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,23,3rd,Queenstown,Ireland,7.15,0,0,0.012,8,0.386,1st,0.472,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,35,2nd,Queenstown,Ireland,12.07,0,0,0.026,8,0.444,1st,0.506,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,39,3rd,Southampton,United States,7.05,0,0,0.016,8,0.516,1st,0.492,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,1st,Southampton,England,211.1,0,0,0.126,8,0.444,1st,0.444,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,20,3rd,Queenstown,Ireland,7.15,0,0,0.716,8,0.776,1st,0.864,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
female,22,3rd,Queenstown,Ireland,7.15,0,0,0.724,8,0.776,1st,0.864,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,19,3rd,Southampton,Scotland,8.01,0,0,0.002,8,0.578,1st,0.524,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,44,3rd,Queenstown,Ireland,7.1607,0,0,0.01,8,0.418,1st,0.488,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,44,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,49,2nd,Southampton,England,13.1,0,0,0.954,8,0.922,1st,0.886,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,3rd,Queenstown,Ireland,7.15,0,0,0.158,8,0.386,1st,0.472,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,58,1st,Cherbourg,United States,29.14,0,0,0.072,8,0.634,1st,0.634,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,41,1st,Southampton,United States,51.1703,1,0,0.094,8,0.45,1st,0.45,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,40,1st,Southampton,United States,51.1703,1,0,0.974,8,0.918,1st,0.918,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,25,3rd,Cherbourg,Lebanon,14.0901,1,0,0.028,8,0.438,1st,0.63,72,0.47,male,0.47,Southampton,0.49,0,0.422,0,0.422
female,20,3rd,Cherbourg,Lebanon,14.0901,1,0,0.22,8,0.594,1st,0.826,72,0.952,male,0.47,Southampton,0.49,0,0.422,0,0.422
male,25,3rd,Queenstown,Ireland,7.15,1,0,0.048,8,0.35,1st,0.482,72,0.424,male,0.424,Southampton,0.49,0,0.422,0,0.422
male,22,3rd,Queenstown,Ireland,7.15,1,0,0.01,8,0.35,1st,0.482,72,0.424,male,0.424,Southampton,0.49,0,0.422,0,0.422
male,22,3rd,Queenstown,Ireland,7.1409,0,0,0.006,8,0.382,1st,0.476,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,42,1st,Southampton,United States,52.1101,1,0,0.34,8,0.532,1st,0.532,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,45,1st,Southampton,United States,52.1101,1,0,0.992,8,0.906,1st,0.906,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,4,3rd,Southampton,Switzerland,22,0,2,0.734,8,0.6,1st,0.912,72,0.9,male,0.726,Southampton,0.726,0,0.726,0,0.422
female,26,3rd,Southampton,Switzerland,22,1,1,0.71,8,0.52,1st,0.834,72,0.896,male,0.662,Southampton,0.662,0,0.58,0,0.422
female,23,3rd,Southampton,Switzerland,8.1303,2,0,0.184,8,0.36,1st,0.724,72,0.886,male,0.488,Southampton,0.488,0,0.422,0,0.422
male,29,3rd,Southampton,Switzerland,22,3,1,0.518,8,0.16,1st,0.498,72,0.49,male,0.49,Southampton,0.49,0,0.58,0,0.422
male,26,3rd,Southampton,Switzerland,8.1303,2,0,0.01,8,0.442,1st,0.534,72,0.488,male,0.488,Southampton,0.488,0,0.422,0,0.422
male,52,2nd,Queenstown,United States,12.07,0,0,0.024,8,0.444,1st,0.506,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,41,1st,Southampton,United States,26.11,0,0,0.284,8,0.574,1st,0.574,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,1,3rd,Southampton,Sweden,12.0308,1,1,0.456,8,0.448,1st,0.678,72,0.896,male,0.662,Southampton,0.662,0,0.58,0,0.422
male,18,3rd,Southampton,Sweden,7.1701,1,1,0.056,8,0.508,1st,0.626,72,0.662,male,0.662,Southampton,0.662,0,0.58,0,0.422
female,36,3rd,Southampton,Sweden,12.0308,0,2,0.348,8,0.606,1st,0.84,72,0.9,male,0.726,Southampton,0.726,0,0.726,0,0.422
male,41,2nd,Belfast,Northern Ireland,22,0,0,0.01,8,0.434,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,30,3rd,Cherbourg,Bulgaria,7.1711,0,0,0.044,8,0.422,1st,0.634,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,25,3rd,Cherbourg,Turkey,7.0407,0,0,0.1,8,0.382,1st,0.604,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
female,29,1st,Southampton,X,211.0609,0,0,0.99,8,0.91,1st,0.91,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,2nd,Southampton,England,22,0,0,0.002,8,0.486,1st,0.508,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,3rd,Southampton,Scotland,7.11,0,0,0.022,8,0.528,1st,0.496,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,2nd,Southampton,Sweden,10.1,0,0,0.004,8,0.518,1st,0.538,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,3rd,Cherbourg,Lebanon,7.0406,0,0,0,8,0.366,1st,0.59,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,35,2nd,Southampton,United States,26,1,1,0.092,8,0.78,1st,0.662,72,0.662,male,0.662,Southampton,0.662,0,0.58,0,0.422
female,34,2nd,Southampton,United States,26,1,1,0.69,8,0.946,1st,0.874,72,0.896,male,0.662,Southampton,0.662,0,0.58,0,0.422
female,37,3rd,Southampton,Finland,9.1109,0,0,0.346,8,0.57,1st,0.84,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,2nd,Queenstown,Ireland,10.1402,0,0,0.026,8,0.432,1st,0.498,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,38,3rd,Southampton,China/Hong Kong,56.0911,0,0,0.654,8,0.51,1st,0.458,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,3rd,Southampton,X,56.0911,0,0,0.352,8,0.51,1st,0.458,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,22,3rd,Southampton,Sweden,7.05,0,0,0.744,8,0.734,1st,0.854,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,3rd,Queenstown,Ireland,7.15,0,0,0.018,8,0.386,1st,0.472,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,32,3rd,Southampton,X,56.0911,0,0,0.708,8,0.51,1st,0.458,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,1,2nd,Cherbourg,France,41.1107,1,2,0.982,8,0.984,1st,0.942,72,0.928,male,0.778,Southampton,0.752,0,0.726,0,0.422
female,3,2nd,Cherbourg,France,41.1107,1,2,0.986,8,0.984,1st,0.942,72,0.928,male,0.778,Southampton,0.752,0,0.726,0,0.422
male,25,2nd,Cherbourg,France,41.1107,1,2,0.168,8,0.666,1st,0.734,72,0.778,male,0.778,Southampton,0.752,0,0.726,0,0.422
female,22,2nd,Cherbourg,France,41.1107,1,2,0.98,8,0.984,1st,0.942,72,0.928,male,0.778,Southampton,0.752,0,0.726,0,0.422
male,29,3rd,Southampton,United States,9.0908,0,0,0.074,8,0.564,1st,0.53,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,3rd,Southampton,Sweden,7.1506,0,0,0.046,8,0.54,1st,0.5,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,3rd,Southampton,Sweden,7.1506,0,0,0.024,8,0.54,1st,0.5,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,49,1st,Southampton,United States,25.1807,0,0,0.96,8,0.904,1st,0.904,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,5,3rd,Southampton,X,25.0904,3,1,0.044,8,0.058,1st,0.476,72,0.49,male,0.49,Southampton,0.49,0,0.58,0,0.422
female,3,3rd,Southampton,X,25.0904,3,1,0.06,8,0.04,1st,0.718,72,0.778,male,0.49,Southampton,0.49,0,0.58,0,0.422
female,8,3rd,Southampton,X,25.0904,3,1,0.04,8,0.04,1st,0.718,72,0.778,male,0.49,Southampton,0.49,0,0.58,0,0.422
female,12,3rd,Southampton,X,25.0904,3,1,0.052,8,0.04,1st,0.718,72,0.778,male,0.49,Southampton,0.49,0,0.58,0,0.422
female,40,3rd,Southampton,X,25.0904,0,4,0.048,8,0.194,1st,0.792,72,0.83,male,0.652,Southampton,0.652,0,0.652,0,0.422
female,17,2nd,Cherbourg,Switzerland,12,0,0,0.956,8,0.96,1st,0.914,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,32,3rd,Southampton,Finland,7.1806,0,0,0.052,8,0.584,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,31,2nd,Southampton,Scotland,33,0,0,0.942,8,0.944,1st,0.912,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,39,2nd,Southampton,England,10.1,0,0,0.948,8,0.932,1st,0.866,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,18,3rd,Queenstown,Ireland,15.1,1,0,0.566,8,0.648,1st,0.83,72,0.912,male,0.424,Southampton,0.49,0,0.422,0,0.422
male,20,3rd,Queenstown,Ireland,15.1,1,0,0.04,8,0.344,1st,0.488,72,0.424,male,0.424,Southampton,0.49,0,0.422,0,0.422
female,27,1st,Cherbourg,France,106.0806,0,0,0.986,8,0.952,1st,0.952,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,41,3rd,Southampton,England,24.03,0,0,0.028,8,0.392,1st,0.506,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,1st,Cherbourg,X,512.0607,0,0,0.52,8,0.61,1st,0.61,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,37,2nd,Southampton,Canada,12.1706,0,0,0.002,8,0.518,1st,0.534,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,1st,Cherbourg,United States,27.1405,0,0,0.358,8,0.558,1st,0.558,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,25,2nd,Southampton,England,10.1,0,0,0.034,8,0.518,1st,0.538,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,3rd,Southampton,Belgium,9.1,0,0,0.006,8,0.572,1st,0.532,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,25,3rd,Southampton,Sweden,7.1506,0,0,0.566,8,0.608,1st,0.844,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,45,3rd,Southampton,England,7.15,0,0,0.308,8,0.656,1st,0.852,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,42,1st,Southampton,Sweden,26.11,0,0,0.308,8,0.574,1st,0.574,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,3rd,Southampton,Sweden,15.11,1,0,0.048,8,0.432,1st,0.54,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,30,3rd,Southampton,Sweden,15.11,1,0,0.296,8,0.444,1st,0.782,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,20,3rd,Southampton,Finland,7.1806,1,0,0.208,8,0.56,1st,0.56,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,55,1st,Cherbourg,Sweden,27.1405,0,0,0.93,8,0.93,1st,0.93,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Queenstown,Ireland,7.1707,0,0,0.03,8,0.412,1st,0.486,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
female,16,1st,Cherbourg,France,39.08,0,1,0.982,8,0.964,1st,0.964,72,0.962,male,0.784,Southampton,0.58,0,0.58,0,0.422
female,50,1st,Cherbourg,United States,39.08,0,1,0.946,8,0.964,1st,0.964,72,0.962,male,0.784,Southampton,0.58,0,0.58,0,0.422
male,61,2nd,Queenstown,Ireland,12.07,0,0,0.028,8,0.444,1st,0.506,72,0.39,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,28,3rd,Southampton,X,56.0911,0,0,0.472,8,0.51,1st,0.458,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,3rd,Southampton,Austria,9.1,0,0,0.006,8,0.572,1st,0.532,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,3rd,Southampton,Latvia,7.05,0,0,0.03,8,0.516,1st,0.492,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,34,3rd,Southampton,England,16.02,1,0,0.558,8,0.462,1st,0.81,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,31,3rd,Southampton,England,16.02,1,0,0.01,8,0.45,1st,0.552,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,19,3rd,Southampton,England,7.1707,0,0,0,8,0.552,1st,0.514,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,21,1st,Cherbourg,United States,77.1902,0,0,0.986,8,0.952,1st,0.952,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,29,1st,Southampton,United States,30,0,0,0.362,8,0.572,1st,0.572,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,1st,Southampton,United States,45.1,0,0,0.054,8,0.376,1st,0.376,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,50,2nd,Southampton,England,26,1,0,0.006,8,0.472,1st,0.52,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,43,2nd,Southampton,England,26,1,0,0.818,8,0.936,1st,0.892,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,20,3rd,Southampton,England,7.05,0,0,0,8,0.516,1st,0.492,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,3rd,Southampton,Croatia (Modern),8.1303,0,0,0.078,8,0.574,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,50,3rd,Southampton,Sweden,7.0101,0,0,0,8,0.51,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,23,3rd,Southampton,United States,7.1701,0,0,0.554,8,0.574,1st,0.836,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,3rd,Southampton,Sweden,7.1107,0,0,0.148,8,0.53,1st,0.498,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,59,1st,Cherbourg,France,146.1005,0,0,0.976,8,0.944,1st,0.944,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,30,3rd,Cherbourg,Greece,6.0809,0,0,0.01,8,0.352,1st,0.566,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,44,3rd,Southampton,X,7.1711,0,0,0.032,8,0.556,1st,0.518,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,3rd,Southampton,Scotland,7.11,0,0,0.01,8,0.528,1st,0.496,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,57,2nd,Southampton,England,10.1,0,0,0.636,8,0.932,1st,0.866,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,21,3rd,Queenstown,Ireland,7.15,0,0,0.658,8,0.776,1st,0.864,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
female,16,1st,Southampton,United States,211.0609,0,1,0.982,8,0.926,1st,0.926,72,0.928,male,0.58,Southampton,0.58,0,0.58,0,0.422
male,24,3rd,Southampton,Norway,7.021,0,0,0.092,8,0.528,1st,0.49,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,3rd,Southampton,Finland,7.0206,0,0,0.008,8,0.51,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,1st,Southampton,United States,26,0,0,0.208,8,0.486,1st,0.486,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,20,3rd,Queenstown,Ireland,7.1707,0,0,0.682,8,0.73,1st,0.852,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
female,20,1st,Southampton,England,86.1,0,0,0.986,8,0.926,1st,0.926,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,3rd,Southampton,England,8.01,0,0,0.018,8,0.578,1st,0.524,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,3rd,Southampton,Finland,7.1806,0,0,0.022,8,0.584,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,2nd,Cherbourg,France,15,0,0,0.06,8,0.42,1st,0.604,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,1,2nd,Cherbourg,France,37,0,2,0.892,8,0.828,1st,0.812,72,0.852,male,0.852,Southampton,0.726,0,0.726,0,0.422
male,45,2nd,Cherbourg,France,37,1,1,0.112,8,0.694,1st,0.714,72,0.712,male,0.712,Southampton,0.662,0,0.58,0,0.422
female,24,2nd,Cherbourg,France,37,1,1,0.962,8,0.98,1st,0.958,72,0.946,male,0.712,Southampton,0.662,0,0.58,0,0.422
male,18,3rd,Cherbourg,Lebanon,7.0407,0,0,0.082,8,0.382,1st,0.604,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
female,32,3rd,Queenstown,Ireland,7.15,0,0,0.452,8,0.776,1st,0.864,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,30,2nd,Cherbourg,United States,15.1107,0,0,0.108,8,0.44,1st,0.622,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
female,28,3rd,Queenstown,Ireland,7.1409,0,0,0.7,8,0.788,1st,0.862,72,0.916,male,0.39,Southampton,0.422,0,0.422,0,0.422
male,25,3rd,Cherbourg,Turkey,7.0407,0,0,0.1,8,0.382,1st,0.604,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,29,1st,Cherbourg,France,29.14,0,0,0.572,8,0.634,1st,0.634,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,23,3rd,Southampton,Yugoslavia,7.1711,0,0,0,8,0.556,1st,0.518,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,3rd,Southampton,Bulgaria,7.1711,0,0,0,8,0.556,1st,0.518,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,3rd,Cherbourg,Slovenia,7.1711,0,0,0.008,8,0.422,1st,0.634,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,18,1st,Southampton,United States,53.02,1,0,0.27,8,0.518,1st,0.518,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,18,1st,Southampton,Scotland,53.02,1,0,0.974,8,0.906,1st,0.906,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,30,3rd,Cherbourg,Bulgaria,7.1711,0,0,0.044,8,0.422,1st,0.634,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,23,2nd,Southampton,England,13,0,0,0.006,8,0.508,1st,0.528,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,2nd,Southampton,England,16,0,0,0.01,8,0.51,1st,0.538,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
